index,302,303,304,305
0,0.0,0.0,0.0,0.0
1,0.0,0.0,0.0,0.0
2,0.0,0.0,0.0,0.0
3,0.0,0.0,0.0,1.999999999999973e-07
4,0.0,0.0,0.0,1.999999999999973e-07
5,0.0,0.0,0.0,1.7999999999999872e-06
6,1.599999999999998e-06,2.1999999999999853e-06,0.0,1.3799999999999997e-05
7,8.600000000000013e-06,1.760000000000012e-05,0.0,8.059999999999877e-05
8,5.1199999999999645e-05,0.00011365377383456037,0.0,0.0003832605326194129
9,0.00024633218619815036,0.0004181827499615601,0.0,0.0013020584011488629
10,0.0007934655775962574,0.0014592274678111423,0.0,0.0038396226415094025
11,0.0023957721667645106,0.004376344086021465,1.999999999999973e-07,0.010716180371352713
12,0.006408839779005479,0.009866342648845613,1.8000000000000135e-06,0.025110410094637152
13,0.015256166982922119,0.023130434782608605,5.000000000000049e-06,0.05173333333333328
14,0.02866425992779776,0.04296703296703292,1.4000000000000054e-05,0.09324999999999996
15,0.056376811594202846,0.07814432989690717,3.800000000000009e-05,0.14808510638297875
16,0.09610389610389608,0.1365384615384615,0.00010477523401086197,0.2264285714285714
17,0.16285714285714287,0.1891428571428572,0.00025013794371895833,0.2919999999999999
18,0.2173333333333333,0.2544,0.0006426714972040587,0.44363636363636355
19,0.30526315789473685,0.35599999999999987,0.0012291007681879673,0.5022222222222222
20,0.3364705882352941,0.44,0.0025007680491551266,0.6133333333333334
21,0.44727272727272727,0.5485714285714286,0.004780829924021008,0.675
22,0.5685714285714286,0.6320000000000001,0.007555970149253683,0.7733333333333334
23,0.6166666666666667,0.6799999999999999,0.013322314049586698,0.8200000000000001
24,0.69,0.7666666666666666,0.01999999999999992,0.8300000000000001
25,0.8300000000000001,0.81,0.030229007633587716,0.89
26,0.8200000000000001,0.8200000000000001,0.044571428571428484,0.92
27,0.8066666666666666,0.9,0.05664233576642329,0.98
